NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,,,
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund Common Shares of Beneficial Interest,,,
NJR,NewJersey Resources Corporation Common Stock,,,
NKE,Nike Inc. Common Stock,,,
NKG,Nuveen Georgia Quality Municipal Income Fund ,,,
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,,,
NL,NL Industries Inc. Common Stock,,,
NLS,Nautilus Inc. Common Stock,,,
NLSN,Nielsen N.V. Ordinary Shares,,,
NLY,Annaly Capital Management Inc Common Stock,,,
NLY^F,Annaly Capital Management Inc 6.95% Series F,,,
NLY^G,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
NLY^I,Annaly Capital Management Inc 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
NM,Navios Maritime Holdings Inc. Common Stock,,,
NM^G,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perpetual Preferred Series G (Marshall Islands),,,
NM^H,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perp. Preferred Series H%,,,
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,,,
NMI,Nuveen Municipal Income Fund Inc. Common Stock,,,
NMK^C,Niagara Mohawk Holdings Inc. Preferred Stock,,,
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,,,
NMR,Nomura Holdings Inc ADR American Depositary Shares,,,
NMS,Nuveen Minnesota Quality Municipal Income Fund ,,,
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,,,
NMY,Nuveen Maryland Quality Municipal Income Fund Common Stock,,,
NMZ,Nuveen Municipal High Income Opportunity Fund Common Stock $0.01 par value per share,,,
NNA,Navios Maritime Acquisition Corporation Common stock,,,
NNI,Nelnet Inc. Common Stock,,,
NNN,National Retail Properties Common Stock,,,
NNN^F,National Retail Properties Depositary Shares each representing a 1/100th interest in a share of 5.20% Series F Cumulative Redeemable Preferred Stock,,,
NNY,Nuveen New York Municipal Value Fund Inc. Common Stock,,,
NOA,North American Construction Group Ltd. Common Shares (no par),,,
NOAH,Noah Holdings Limited,,,
NOC,Northrop Grumman Corporation Common Stock,,,
NOK,Nokia Corporation Sponsored American Depositary Shares,,,
NOM,Nuveen Missouri Quality Municipal Income Fund ,,,
NOMD,Nomad Foods Limited Ordinary Shares,,,
NOV,NOV Inc. Common Stock,,,
NOVA,Sunnova Energy International Inc. Common Stock,,,
NOW,ServiceNow Inc. Common Stock,,,
NP,Neenah Inc. Common Stock,,,
NPK,National Presto Industries Inc. Common Stock,,,
NPO,EnPro Industries Inc,,,
NPTN,NeoPhotonics Corporation Common Stock,,,
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,,,
NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock,,,
NR,Newpark Resources Inc. Common Stock,,,
NREF,NexPoint Real Estate Finance Inc. Common Stock,,,
NREF^A,NexPoint Real Estate Finance Inc. 8.50% Series A Cumulative Redeemable Preferred Stock,,,
NRG,NRG Energy Inc. Common Stock,,,
NRGX,PIMCO Energy and Tactical Credit Opportunities Fund Common Shares of Beneficial Interest,,,
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund ,,,
NRP,Natural Resource Partners LP Limited Partnership,,,
NRT,North European Oil Royality Trust Common Stock,,,
NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),,,
NRZ,New Residential Investment Corp. Common Stock,,,
NRZ^A,New Residential Investment Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
NRZ^B,New Residential Investment Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
NRZ^C,New Residential Investment Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
NS,Nustar Energy L.P.  Common Units,,,
NS^A,Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,,,
NS^B,Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,,,
NS^C,Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,,,
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,,,
NSA^A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),,,
NSC,Norfolk Southern Corporation Common Stock,,,
NSCO,Nesco Holdings Inc. Common Stock,,,
NSH,NavSight Holdings Inc. Class A Common Stock,,,
NSL,Nuveen Senior Income Fund Common Stock,,,
NSP,Insperity Inc. Common Stock,,,
NSS,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,,,
NSTB,Northern Star Investment Corp. II Class A Common stock,,,
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,,,
NTCO,Natura &Co Holding S.A. American Depositary Shares ,,,
NTG,Tortoise Midstream Energy Fund Inc. Common Stock,,,
NTP,Nam Tai Property Inc. Common Stock,,,
NTR,Nutrien Ltd. Common Shares,,,
NTST,NetSTREIT Corp. Common Stock,,,
NTZ,Natuzzi S.p.A.,,,
NUE,Nucor Corporation Common Stock,,,
NUO,Nuveen Ohio Quality Municipal Income Fund Common Stock,,,
NUS,Nu Skin Enterprises Inc. Common Stock,,,
NUV,Nuveen Municipal Value Fund Inc. Common Stock,,,
NUVB,Nuvation Bio Inc. Class A Common Stock,,,
NUW,Nuveen AMT-Free Municipal Value Fund,,,
NVG,Nuveen AMT-Free Municipal Credit Income Fund ,,,
NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),,,
NVO,Novo Nordisk A/S Common Stock,,,
NVR,NVR Inc. Common Stock,,,
NVRO,Nevro Corp. Common Stock,,,
NVS,Novartis AG Common Stock,,,
NVST,Envista Holdings Corporation Common Stock,,,
NVT,nVent Electric plc Ordinary Shares ,,,
NVTA,Invitae Corporation Common Stock,,,
NWG,NatWest Group plc American Depositary Shares,,,
NWHM,New Home Company Inc. (The) Common Stock,,,
NWN,Northwest Natural Holding Company Common Stock,,,
NX,Quanex Building Products Corporation Common Stock,,,
NXC,Nuveen California Select Tax-Free Income Portfolio Common Stock,,,
NXJ,Nuveen New Jersey Qualified Municipal Fund ,,,
NXN,Nuveen New York Select Tax-Free Income Portfolio Common Stock,,,
NXP,Nuveen Select Tax Free Income Portfolio Common Stock,,,
NXQ,Nuveen Select Tax Free Income Portfolio II Common Stock,,,
NXR,Nuveen Select Tax Free Income Portfolio III Common Stock,,,
NXRT,NexPoint Residential Trust Inc. Common Stock,,,
NYC,New York City REIT Inc. Class A Common Stock,,,
NYCB,New York Community Bancorp Inc. Common Stock,,,
NYCB^A,New York Community Bancorp Inc. Depositary shares each representing a 1/40th interest in a share of Fixed-to-Floating Rate Series A Noncumulative Perpetual Preferred Stock,,,
NYCB^U,New York Community Bancorp Inc. New York Community Capital Tr V (BONUSES),,,
NYT,New York Times Company (The) Common Stock,,,
NYV,Nuveen New York Municipal Value Fund 2 Common Shares of Beneficial Interest,,,
NZF,Nuveen Municipal Credit Income Fund ,,,
O,Realty Income Corporation Common Stock,,,
OACB,Oaktree Acquisition Corp. II Class A Ordinary Shares,,,
OAK^A,Oaktree Capital Group LLC 6.625% Series A Preferred units,,,
OAK^B,Oaktree Capital Group LLC 6.550% Series B Preferred Units,,,
OC,Owens Corning Inc Common Stock New,,,
OCA,Omnichannel Acquisition Corp. Class A Common Stock,,,
OCFT,OneConnect Financial Technology Co. Ltd. American Depositary Shares each representing three ordinary shares,,,
OCN,Ocwen Financial Corporation NEW Common Stock,,,
ODC,Oil-Dri Corporation Of America Common Stock,,,
OEC,Orion Engineered Carbons S.A Common Shares,,,
OFC,Corporate Office Properties Trust Common Stock,,,
OFG,OFG Bancorp Common Stock,,,
OFG^A,OFG Bancorp Preferred Stock,,,
OFG^B,OFG Bancorp 7.0% Non Cumulative Monthly Income Preferred Stock Series B,,,
OFG^D,OFG Bancorp 7.125% Non-Cumulative Perpetual Preferred Stock. Series D,,,
OGE,OGE Energy Corp Common Stock,,,
OGS,ONE Gas Inc. Common Stock,,,
OHI,Omega Healthcare Investors Inc. Common Stock,,,
OI,O-I Glass Inc. Common Stock,,,
OIA,Invesco Municipal Income Opportunities Trust Common Stock,,,
OII,Oceaneering International Inc. Common Stock,,,
OIS,Oil States International Inc. Common Stock,,,
OKE,ONEOK Inc. Common Stock,,,
OLN,Olin Corporation Common Stock,,,
OLO,Olo Inc. Class A Common Stock,,,
OLP,One Liberty Properties Inc. Common Stock,,,
OMC,Omnicom Group Inc. Common Stock,,,
OMF,OneMain Holdings Inc. Common Stock,,,
OMI,Owens & Minor Inc. Common Stock,,,
ONE,OneSmart International Education Group Limited ADS,,,
ONTF,ON24 Inc. Common Stock,,,
ONTO,Onto Innovation Inc. Common Stock,,,
OOMA,Ooma Inc. Common Stock,,,
OPP,RiverNorth/DoubleLine Strategic Opportunity Fund Inc. Common Stock,,,
OPP^A,RiverNorth/DoubleLine Strategic Opportunity Fund Inc. 4.375% Series A Cumulative Preferred Stock,,,
OPY,Oppenheimer Holdings Inc. Class A Common Stock (DE),,,
OR,Osisko Gold Royalties Ltd Common Shares,,,
ORA,Ormat Technologies Inc. Common Stock,,,
ORAN,Orange,,,
ORC,Orchid Island Capital Inc. Common Stock,,,
ORCC,Owl Rock Capital Corporation Common Stock,,,
ORCL,Oracle Corporation Common Stock,,,
ORI,Old Republic International Corporation Common Stock,,,
ORN,Orion Group Holdings Inc. Common,,,
OSCR,Oscar Health Inc. Class A Common Stock,,,
OSG,Overseas Shipholding Group Inc. Class A Common Stock,,,
OSH,Oak Street Health Inc. Common Stock,,,
OSK,Oshkosh Corporation (Holding Company)Common Stock,,,
OTIS,Otis Worldwide Corporation Common Stock ,,,
OUST,Ouster Inc. Common Stock,,,
OUT,OUTFRONT Media Inc. Common Stock,,,
OVV,Ovintiv Inc. (DE),,,
OXM,Oxford Industries Inc. Common Stock,,,
OXY,Occidental Petroleum Corporation Common Stock,,,
PAC,Grupo Aeroportuario Del Pacifico S.A. B. de C.V. Grupo Aeroportuario Del Pacifico S.A. de C.V. (each representing 10 Series B shares),,,
PACE,TPG Pace Tech Opportunities Corp. Class A Ordinary Shares,,,
PACK,Ranpak Holdings Corp Class A Common Stock,,,
PAG,Penske Automotive Group Inc. Common Stock,,,
PAGS,PagSeguro Digital Ltd. Class A Common Shares,,,
PAI,Western Asset Investment Grade Income Fund Inc.,,,
PAM,Pampa Energia S.A. Pampa Energia S.A.,,,
PANW,Palo Alto Networks Inc. Common Stock,,,
PAR,PAR Technology Corporation Common Stock,,,
PARR,Par Pacific Holdings Inc.  Common Stock,,,
PAYC,Paycom Software Inc. Common Stock,,,
PB,Prosperity Bancshares Inc. Common Stock,,,
PBA,Pembina Pipeline Corp. Ordinary Shares (Canada),,,
PBC,Prospect Capital Corporation 6.875% Notes due 2029,,,
PBF,PBF Energy Inc. Class A Common Stock,,,
PBFX,PBF Logistics LP Common Units representing limited partner interests,,,
PBH,Prestige Consumer Healthcare Inc. Common Stock,,,
PBI,Pitney Bowes Inc. Common Stock,,,
PBI^B,Pitney Bowes Inc 6.70% Notes Due 2043,,,
PBR,Petroleo Brasileiro S.A.- Petrobras Common Stock,,,
PBT,Permian Basin Royalty Trust Common Stock,,,
PBY,Prospect Capital Corporation 6.25% Notes due 2028,,,
PCF,High Income Securities Fund Common Stock,,,
PCG,Pacific Gas & Electric Co. Common Stock,,,
PCGU,Pacific Gas & Electric Co. Equity Unit,,,
PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,,,
PCK,Pimco California Municipal Income Fund II Common Shares of Beneficial Interest,,,
PCM,PCM Fund Inc. Common Stock,,,
PCN,Pimco Corporate & Income Strategy Fund Common Stock,,,
PCPC,Periphas Capital Partnering Corporation Class A Common Stock,,,
PCQ,PIMCO California Municipal Income Fund Common Stock,,,
PD,PagerDuty Inc. Common Stock,,,
PDAC,Peridot Acquisition Corp. Class A Ordinary Shares,,,
PDI,PIMCO Dynamic Income Fund Common Stock,,,
PDM,Piedmont Office Realty Trust Inc. Class A Common Stock,,,
PDO,PIMCO Dynamic Income Opportunities Fund Common Shares of Beneficial Interest,,,
PDS,Precision Drilling Corporation Common Stock,,,
PDT,John Hancock Premium Dividend Fund,,,
PEAK,Healthpeak Properties Inc. Common Stock,,,
PEB,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,,,
PEB^C,Pebblebrook Hotel Trust 6.50% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest,,,
PEB^D,Pebblebrook Hotel Trust 6.375% Series D Cumulative Redeemable Preferred Shares of Beneficial Interest,,,
PEB^E,Pebblebrook Hotel Trust 6.375% Series E Cumulative Redeemable Preferred Shares of Beneficial Interest,,,
PEB^F,Pebblebrook Hotel Trust 6.3% Series F Cumulative Redeemable Preferred Shares of Beneficial Interest,,,
PEG,Public Service Enterprise Group Incorporated Common Stock,,,
PEI,Pennsylvania Real Estate Investment Trust Common Stock,,,
PEI^B,Pennsylvania Real Estate Investment Trust Cumulative Redeemable Perpetual Preferred Shares Series B,,,
PEI^C,Pennsylvania Real Estate Investment Trust 7.20% Series C Cumulative Redeemable Perpetual Preferred Shares,,,
PEI^D,Pennsylvania Real Estate Investment Trust 6.875% Series D Cumulative Redeemable Perpetual Preferred Shares,,,
PEN,Penumbra Inc. Common Stock,,,
PEO,Adams Natural Resources Fund Inc. Common Stock,,,
PFD,Flaherty & Crumrine Preferred and Income Fund Incorporated,,,
PFE,Pfizer Inc. Common Stock,,,
PFGC,Performance Food Group Company Common Stock,,,
PFH,Prudential Financial Inc. 4.125% Junior Subordinated Notes due 2060,,,
PFL,PIMCO Income Strategy Fund Shares of Beneficial Interest,,,
PFN,PIMCO Income Strategy Fund II,,,
PFO,Flaherty & Crumrine Preferred and Income Opportunity Fund Incorporated,,,
PFS,Provident Financial Services Inc Common Stock,,,
PFSI,PennyMac Financial Services Inc. Common Stock,,,
PG,Procter & Gamble Company (The) Common Stock,,,
PGP,Pimco Global Stocksplus & Income Fund Pimco Global StocksPlus & Income Fund Common Shares of Beneficial Interest,,,
PGR,Progressive Corporation (The) Common Stock,,,
PGRE,Paramount Group Inc. Common Stock,,,
PGTI,PGT Innovations Inc.,,,
PGZ,Principal Real Estate Income Fund Common Shares of Beneficial Interest,,,
PH,Parker-Hannifin Corporation Common Stock,,,
PHD,Pioneer Floating Rate Trust Pioneer Floating Rate Trust Shares of Beneficial Interest,,,
PHG,Koninklijke Philips N.V. NY Registry Shares,,,
PHI,PLDT Inc. Sponsored ADR,,,
PHK,Pimco High Income Fund Pimco High Income Fund,,,
PHM,PulteGroup Inc. Common Stock,,,
PHR,Phreesia Inc. Common Stock,,,
PHT,Pioneer High Income Trust Common Shares of Beneficial Interest,,,
PHX,PHX Minerals Inc. Common Stock,,,
PIAI,Prime Impact Acquisition I Class A Ordinary Shares,,,
PII,Polaris Inc. Common Stock,,,
PIM,Putnam Master Intermediate Income Trust Common Stock,,,
PINE,Alpine Income Property Trust Inc. Common Stock,,,
PING,Ping Identity Holding Corp. Common Stock,,,
PINS,Pinterest Inc. Class A Common Stock,,,
PIPP,Pine Island Acquisition Corp. Class A Common Stock,,,
PIPR,Piper Sandler Companies Common Stock,,,
PJT,PJT Partners Inc. Class A Common Stock,,,
PK,Park Hotels & Resorts Inc. Common Stock ,,,
PKE,Park Aerospace Corp. Common Stock,,,
PKG,Packaging Corporation of America Common Stock,,,
PKI,PerkinElmer Inc. Common Stock,,,
PKO,Pimco Income Opportunity Fund Common Shares of Beneficial Interest,,,
PKX,POSCO Common Stock,,,
PLAN,Anaplan Inc. Common Stock,,,
PLD,Prologis Inc. Common Stock,,,
PLNT,Planet Fitness Inc. Common Stock,,,
PLOW,Douglas Dynamics Inc. Common Stock,,,
PLT,Plantronics Inc. Common Stock,,,
PLTR,Palantir Technologies Inc. Class A Common Stock,,,
PLYM,Plymouth Industrial REIT Inc. Common Stock,,,
PM,Philip Morris International Inc Common Stock,,,
PMF,PIMCO Municipal Income Fund Common Stock,,,
PML,Pimco Municipal Income Fund II Common Shares of Beneficial Interest,,,
PMM,Putnam Managed Municipal Income Trust Common Stock,,,
PMO,Putnam Municipal Opportunities Trust Common Stock,,,
PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,,,
PMT^A,PennyMac Mortgage Investment Trust 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Shares of Beneficial Interest,,,
PMT^B,PennyMac Mortgage Investment Trust 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Shares of Beneficial Interest,,,
PMVC,PMV Consumer Acquisition Corp. Class A Common Stock,,,
PMX,PIMCO Municipal Income Fund III Common Shares of Beneficial Interest,,,
PNC,PNC Financial Services Group Inc. (The) Common Stock,,,
PNC^P,PNC Financial Services Group Inc. (The) Depositary Shares Representing 1/4000th Perpetual Preferred Series P,,,
PNF,PIMCO New York Municipal Income Fund Common Stock,,,
PNI,Pimco New York Municipal Income Fund II Common Shares of Beneficial Interest,,,
PNM,PNM Resources Inc. (Holding Co.) Common Stock,,,
PNR,Pentair plc. Ordinary Share,,,
PNTM,Pontem Corporation Class A Ordinary Shares,,,
PNW,Pinnacle West Capital Corporation Common Stock,,,
POR,Portland General Electric Co Common Stock,,,
POST,Post Holdings Inc. Common Stock,,,
PPG,PPG Industries Inc. Common Stock,,,
PPL,PPL Corporation Common Stock,,,
PPR,Voya Prime Rate Trust Shares of Beneficial Interest,,,
PPT,Putnam Premier Income Trust Common Stock,,,
PPX,PPL Capital Funding Inc. 2013 Series B Junior Subordinated Notes due 2073,,,
PQG,PQ Group Holdings Inc. Common Stock,,,
PRA,ProAssurance Corporation Common Stock,,,
PRE^G,PartnerRe Ltd. 6.50% Series G Cumulative Redeemable Preferred Shares $1.00 par value,,,
PRE^H,PartnerRe Ltd. 7.25% Series H Cumulative Redeemable Preferred Shares $1.00 par value,,,
PRE^I,PartnerRe Ltd. 5.875% Series I Non-Cumulative Redeemable Preferred Shares $1.00 par value,,,
PRE^J,PartnerRe Ltd.,,,
PRG,PROG Holdings Inc. Common Stock,,,
PRGO,Perrigo Company plc Ordinary Shares,,,
PRI,Primerica Inc. Common Stock,,,
PRIF^A,Priority Income Fund Inc. 6.375% Series A Term Preferred Stock due 2025,,,
PRIF^B,Priority Income Fund Inc. 6.25% Series B Term Preferred Stock due 2023  par value $0.01 per share,,,
